Gender,Business,Age,Salary,Dependancies,Months,Calls,Type,Billing,Unit_Sales,Total_Sales,Rating,Bonus,BasePay,Unit_Price,Volume,openingbalance,closingbalance,low
Female,0,39,90212.38,Yes,30,Yes,Month-to-month,Yes,107.5,3242.5,No,0,164352.65,38.48,390700,37.939999,38.169998,37.860001
Male,0,39,164975.82,No,64,Yes,Two year,No,19.55,1240.15,No,0,164352.65,53.069958,11631900,40.15118338,40.41036949,39.89199423
Male,0,40,1285.81,No,63,Yes,One year,No,68.8,4111.35,No,0,164352.64,60.049999,3722900,59.07,60,59
Male,1,31,83679.46,No,72,Yes,Two year,No,84.45,5899.85,No,0,164352.64,33.919998,2829500,33.84,33.549999,33.360001
Male,0,37,34548.74,No,8,Yes,Month-to-month,No,75,632.95,Yes,0,164352.64,75,5122400,18.6875,18.59250075,18.49500075
Female,0,41,74275.08,No,62,Yes,Two year,No,84.5,5193.2,No,0,164352.64,24.74,35715700,24.540001,24.42,24.34
Male,0,30,7278.57,Yes,67,Yes,Two year,Yes,111.2,7530.8,No,0,164352.63,50.710001,9919200,16.74333367,16.77000033,16.60666667
Male,0,30,162053.92,No,6,Yes,Month-to-month,No,44.75,270.95,Yes,0,164352.63,26.469999,1570100,26.190001,26.42,26.190001
Female,0,33,199336.63,Yes,70,Yes,Two year,Yes,80.6,5460.2,No,0,164352.63,36.540001,5333000,36.540001,35.279999,35.220001
Female,1,55,62347.71,No,20,Yes,Month-to-month,No,80.7,1614.2,No,0,164352.63,47.75,6270400,23.7649995,23.665001,23.5300005
Female,0,34,91711.66,No,5,Yes,Month-to-month,No,75.6,402.5,No,0,164352.63,43.330002,3046500,42.73,42.700001,42.560001
Female,0,30,79240.9,Yes,24,No,One year,No,57.6,1367.75,No,0,164352.63,32.98,11319600,32.450001,32.560001,32.360001
Female,0,42,76679.6,No,11,Yes,Month-to-month,Yes,44.05,483.7,Yes,0,164352.63,80,11014600,79.440002,79.629997,79.190002
Male,0,37,162511.55,No,72,Yes,Two year,Yes,110.6,7962.2,No,0,164352.63,46.009998,673400,45.779999,45.93,45.200001
Female,0,34,21360.88,Yes,66,Yes,Two year,Yes,58.2,3810.8,No,0,164352.63,38.73,2882500,38.5,38.52,38.290001
Female,0,31,54487.43,Yes,45,Yes,Two year,Yes,81,3533.6,No,0,164352.62,12.24,14980700,11.99,12.11,11.85
Female,0,32,53931.05,Yes,69,Yes,Two year,No,19.7,1396.9,No,0,164352.62,34.300001,7570600,32.14624691,32.32668566,32.02279202
Male,1,31,103165.15,No,15,Yes,Month-to-month,Yes,85.6,1345.55,Yes,0,164352.62,56.040001,2854500,55.57,55.700001,55.220001
Female,0,52,146359.81,No,28,Yes,Month-to-month,Yes,59.55,1646.45,No,0,164352.61,15.04,5550200,14.85,15,14.85
Female,0,46,28370.95,No,70,Yes,One year,No,115.55,8127.6,Yes,0,164352.6,23.9,968100,23.6,23.58,23.41
Female,0,49,10023.15,No,36,Yes,One year,Yes,75.55,2680.15,No,0,164352.59,59.779999,3184300,59.540001,58.869999,57.709999
Male,1,33,192928.82,No,16,Yes,Month-to-month,Yes,86.6,1281,Yes,0,164352.59,11.76,8410300,11.45,11.66,11.39
Female,0,30,50485.7,No,18,Yes,Month-to-month,Yes,85.2,1553.9,Yes,0,164352.59,75.279999,4960700,28.34344314,28.50644503,28.12357923
Female,0,27,131662.47,No,34,Yes,Month-to-month,Yes,97.65,3207.55,Yes,0,164352.58,32,10709500,31.9,31.82,31.68
Male,0,37,152235.3,Yes,42,No,One year,Yes,45.1,2049.05,No,0,164352.58,32.8,3873000,16.60705212,16.70924987,16.40265662
Male,0,38,68093.23,No,48,Yes,One year,Yes,70.95,3629.2,No,0,164352.54,28.41,1016000,14.0699995,14.125,13.92
Male,0,38,80061.31,No,47,Yes,Month-to-month,Yes,109.55,5124.55,Yes,0,164352.54,50.759998,988300,50.66,49.799999,49.549999
Female,0,54,149583.67,Yes,39,Yes,One year,Yes,89.55,3474.45,Yes,0,164352.41,50.450003,6359400,16.253334,16.78333267,16.23333367
Female,0,27,7631.27,Yes,11,Yes,Two year,No,20.9,202.3,No,8553.95,149050.67,83.540001,363700,82.93,83.339996,82.730003
Male,0,31,33082.81,No,7,Yes,Month-to-month,Yes,19.95,147.5,No,0,164345.11,42.720001,1496400,34.97925311,35.40248963,34.77178672
Female,0,37,121883.87,No,3,Yes,Month-to-month,No,24.6,86.35,No,18975.89,122243.94,31.66,21969300,30.98,31.02,30.780001
Male,0,43,100722.72,No,8,Yes,Month-to-month,Yes,66.7,579,No,10268.73,105934.71,29.440001,2014600,28.9,29.4,28.780001
Male,0,41,47093.11,Yes,1,Yes,Month-to-month,Yes,19.45,19.45,Yes,10105.28,149050.52,34.77,3094500,34.77,34.389999,34.369999
Male,0,47,177624.01,Yes,32,Yes,One year,No,94.8,3131.55,No,26359.58,130457.97,43.599998,1531800,43.049999,43.23,43.02
Male,0,40,106149.48,Yes,60,Yes,One year,Yes,65.85,3928.3,No,6686.94,149050.56,16.859983,3486500,49.979946,50.249949,49.919946
Female,0,44,16874.92,No,10,Yes,Month-to-month,Yes,19.95,187.75,No,43361.56,112401.08,59.52,1299600,29.745001,29.5300005,29.4050005
Female,0,50,54560.79,No,71,Yes,Two year,Yes,24.65,1710.15,No,77773.09,56220,76.699997,3225500,76.580002,76.419998,75.5
Female,0,26,153605.75,Yes,4,Yes,Month-to-month,No,20.35,76.35,Yes,13011.89,104814.74,18.65,5047300,18.610001,18.18,18.059999
Female,1,46,44390.38,No,1,Yes,Month-to-month,Yes,69.25,69.25,Yes,0,164211.77,23.8,26368600,9.945285354,9.890572391,9.865319865
Female,0,38,63218.85,Yes,43,No,One year,Yes,51.25,2151.6,No,12639.42,101027.4,44.849998,1479700,44.529999,44.43,44.150002
Male,0,20,41626.78,No,59,Yes,One year,Yes,99.5,5961.1,Yes,120,164070.75,45.490002,2035400,44.75,45.27,44.75
Female,0,62,24765.53,No,23,Yes,Month-to-month,No,54.25,1221.55,No,16904.08,105934.67,31.879999,812100,31.48,31.799999,31.360001
Female,0,40,28280.8,No,72,Yes,Two year,No,19.4,1496.45,No,0,164103.72,34.98,2673000,34.490002,34.889999,34.380001
Male,0,46,89043.19,No,22,Yes,One year,Yes,56.25,1292.2,No,0,164096.27,48.889999,4447200,24.3099995,24.25,24.08
Female,0,37,17294.12,No,1,No,Month-to-month,Yes,25.15,25.15,No,19824.13,130457.79,61.98,3099000,30.455,30.2749995,29.9850005
Male,0,38,126702.41,No,69,Yes,Two year,No,23.95,1713.1,No,41389.18,112421.43,43.830002,4314700,43.25,43.810001,43.16
Male,0,38,13123.41,No,50,No,One year,Yes,35.4,1748.9,No,0,164071.52,21.059999,1326300,20.83,20.889999,20.629999
Female,1,28,167973.63,No,1,No,Month-to-month,Yes,25.2,25.2,Yes,3076.98,89078.1,99.690002,3650400,49.419998,49.7400015,48.834999
Male,0,43,125870.79,No,2,Yes,Month-to-month,Yes,45,96.45,Yes,17847.31,121645.25,110.57,1397500,108.949997,109.529999,108.220001
Female,0,38,91972.49,No,15,Yes,Month-to-month,No,75.35,1114.55,No,17654.1,105934.68,33.650002,3409700,33.27,33.459999,33.27
Male,0,30,155593.74,No,31,Yes,Two year,No,20.4,609.1,No,0,164041.79,45.5,505100,45,45.279999,44.919998
Male,0,52,67788.49,No,1,Yes,Month-to-month,No,20.15,20.15,Yes,0,164041.46,26.139999,1550300,25.77,26.01,25.75
Male,0,46,62615.35,No,66,Yes,Month-to-month,Yes,105,7133.25,Yes,0,164020.71,87.239998,5425200,43.2599985,43.325001,43.1100005
Female,0,43,107415.02,Yes,0,No,Two year,No,56.05, ,No,11962,99000,84.650002,473000,83.230003,83.699997,83.120003
Male,0,41,166526.26,Yes,3,Yes,Month-to-month,Yes,54.7,169.45,Yes,65,163929.74,1.81,2010900,17.9,17.9,17.7
Female,0,71,120107.1,No,8,Yes,Two year,No,20,141.6,No,36228.44,112380.71,64.010002,4188000,31.7749995,31.83,31.540001
Male,0,42,188227.8,Yes,64,Yes,One year,Yes,73.05,4688.65,No,46662.54,111663.34,81.339996,1011900,80.790001,81.25,80.419998
Female,0,40,91560.63,No,28,Yes,Month-to-month,No,20.5,563.05,No,19701.59,144258.69,89.470001,1003200,22.07250025,22.2675,21.92749975
Female,0,26,166495.2,No,57,Yes,One year,Yes,100.75,5985,No,0,163929.86,48.380001,4089000,48.07,48.369999,47.540001
Female,0,30,165614.4,Yes,14,Yes,Month-to-month,Yes,87.25,1258.6,Yes,0,163929.83,35.349998,2028700,35.169998,34.5,34.43
Male,0,37,86372.24,No,19,Yes,Two year,Yes,19.95,373.5,No,0,163929.78,25.879999,3880000,51.46,49.2,48.98
Male,0,32,2755.53,No,10,Yes,Month-to-month,Yes,79.95,857.2,Yes,0,163929.76,12.09,1144200,11.73,11.85,11.73
Female,0,43,83594.51,No,51,No,Month-to-month,Yes,49.65,2553.35,No,0,163929.74,11.46,200070600,11.21,11.37,11.13
Female,0,41,103706.41,No,67,Yes,Two year,No,65.65,4322.85,No,0,163929.74,46.48,10329400,22.0949995,22.865,22.004999
Male,0,54,5924.38,Yes,11,Yes,Month-to-month,Yes,20.45,250.8,No,0,163929.74,87.980003,30691200,42.4300005,43.654999,42.3849985
Male,0,48,58203.67,Yes,72,No,Two year,No,60.95,4549.05,No,0,163929.74,85.120003,2491000,84.330002,83.839996,83.610001
Male,0,29,49361.84,Yes,66,Yes,One year,Yes,20.35,1359.5,No,7119.73,101947.66,46.849998,3426300,46.299999,46.75,46.02
Female,0,52,73585.18,No,18,Yes,Month-to-month,Yes,88.35,1639.3,Yes,10590.15,127886.02,53.32,1405000,52.200001,52.759998,52.200001
Female,0,39,95135.27,No,9,Yes,Month-to-month,Yes,19.5,178.85,No,0,163845,24.93,2481200,24.93,24.700001,24.540001
Female,0,49,38794.57,No,9,Yes,Month-to-month,Yes,75.2,633.85,No,7801.52,156027.31,49.619999,2778200,24.709999,24.715,24.5149995
Male,0,43,198926.36,No,48,Yes,Month-to-month,Yes,111.45,5315.1,No,2202,107023.2,10.5,13140600,10.3,10.45,10.25
Male,0,43,56099.86,No,10,Yes,Month-to-month,No,70.15,735.5,No,32588.5,123170.03,11.97,4886500,11.53,11.91,11.41
Female,0,37,117023.08,No,9,Yes,Month-to-month,Yes,94.75,889.9,Yes,0,163806.21,33.049999,1497100,32.970001,32.799999,32.73
Female,1,22,62083,No,13,Yes,Month-to-month,Yes,95.05,1290,Yes,18240.56,112421.45,47.330002,3951000,46,47.18,45.860001
Male,0,32,141822.8,No,4,Yes,Month-to-month,No,78.45,330.05,Yes,6312.79,149050.73,100.909996,3473700,32.66999833,33.59999833,32.66999833
Male,0,41,185387.14,No,4,Yes,Month-to-month,Yes,70.2,237.95,Yes,17468.79,105934.7,57.630001,1485800,28.34,28.59,28.1550005
Female,0,30,57461.13,No,72,Yes,Two year,No,92,6474.4,No,0,163785.49,16.670001,4376800,14.30212014,14.55829947,14.30212014
Female,0,39,120380.12,Yes,51,Yes,Two year,No,85.5,4421.95,No,0,163768.65,14.389995,30598800,12.2879894,12.54416961,12.27914929
Male,0,43,133020.9,No,59,No,Month-to-month,Yes,41.05,2452.7,Yes,11341.21,123192.16,67.559998,578300,67,66.769997,66.120003
Male,0,37,13589.93,No,10,Yes,Month-to-month,Yes,85.6,813.85,Yes,27240.51,136501.28,140.25,2195800,138.429993,140.020004,137.649994
Male,1,44,77830.36,No,61,Yes,Month-to-month,Yes,82.15,4904.85,No,26910.77,117262.93,60.610001,2724200,30.040001,30.2649995,29.4349995
Male,0,31,136610.02,No,54,Yes,One year,No,84.4,4484.05,No,18076.91,127203,7.99,4075600,7.99,7.8,7.79
Female,0,50,17160.94,No,33,Yes,Month-to-month,Yes,60.9,2033.85,No,22195.54,105934.65,69.360001,1149700,69.029999,69.239998,68.75
Female,0,26,176843.53,No,27,Yes,Two year,Yes,20.25,538.2,No,21923.35,130481.59,15.62,55464900,15.53,15.45,15.44
Female,1,43,114996.33,No,1,Yes,Month-to-month,Yes,79.2,79.2,Yes,17721.22,133647.74,12.099999,4165100,9.239980255,9.286250328,9.093429435
Male,0,38,196990.79,No,23,Yes,Month-to-month,No,95.3,2192.9,No,3865,159821.08,45.009998,32750400,22,22.379999,21.8050005
Male,0,46,133146.03,Yes,1,Yes,Month-to-month,No,19.85,19.85,No,7671.15,140865.17,70.919998,4686800,35.154999,35.330002,34.970001
Male,0,44,185667.72,Yes,45,Yes,Two year,Yes,84.35,3858.05,No,3928.81,159693.53,19.780001,13448300,19.57,19.379999,19.309999
Female,0,27,24020.49,Yes,39,Yes,Two year,Yes,19.85,854.8,No,3928.82,159693.52,625.861078,7987100,311.7619786,302.9948126,302.0483696
Male,0,41,185750.02,No,5,Yes,One year,Yes,70,347.4,Yes,15424.82,123105,625.860033,7949400,313.2432598,304.434452,303.483494
Male,0,44,178045.97,Yes,72,Yes,Two year,No,82.3,5815.15,No,11551.58,140546.87,38.25,656600,38.099998,38.02,37.93
Female,0,35,199857.47,Yes,58,Yes,Month-to-month,Yes,66.8,3970.4,No,1349.98,162249.88,52.75,1628200,26.3099995,26.1849995,26.0200005
Female,0,32,43595.9,No,70,No,Two year,Yes,44.6,3058.15,No,0,163574.51,21.08,15155100,20.700001,21.040001,20.58
Male,0,26,122810.53,Yes,61,Yes,One year,Yes,98.45,6145.2,No,0,163573.5,32.82,1283100,32.200001,32.02,31.85
Male,0,41,3440.47,No,2,Yes,Month-to-month,No,70.7,129.2,No,23748.72,127886,175.380005,7381100,175.380005,174.259995,173.759995
Female,0,42,35989.41,Yes,46,Yes,One year,No,24.95,1165.9,No,15277.85,122404.96,15.97,3111400,15.76,15.83,15.6
Female,0,23,17163.75,No,1,Yes,Month-to-month,Yes,49.95,49.95,Yes,1110,162441.05,98.25,486800,97.269997,97.650002,97.269997
Female,0,46,44506.09,No,22,Yes,Month-to-month,Yes,69.25,1554,Yes,1100,162441.04,32.59,15720800,31.74,32.400002,31.639999
Female,0,35,17848.3,No,48,Yes,Two year,Yes,102.5,4904.25,No,0,163538.6,37.450001,668700,37.220001,37.349998,36.959999
Male,0,42,76209.56,No,64,Yes,Two year,No,86.55,5632.55,No,0,163451.6,32.220001,1307500,32.220001,32.150002,31.700001
Male,0,66,141476.56,Yes,72,Yes,Two year,No,24.3,1643.25,No,0,163451.59,3.89,18761000,3.75,3.86,3.72
Female,0,40,60032.46,Yes,12,Yes,Month-to-month,Yes,58.35,740.55,No,0,163438.13,24.92,1973200,6.22249975,6.22249975,6.15250025
Female,1,55,100686.11,No,34,Yes,Month-to-month,Yes,94.25,3217.55,Yes,35737.48,127677.6,44.950001,1061700,44.75,44.439999,44.310001
Female,0,27,96429.29,Yes,72,Yes,Two year,No,68.75,4888.2,No,9225.58,89416.8,30.240001,2963700,27.18579417,27.14936339,27.04918215
Male,0,38,15795.88,No,29,Yes,Month-to-month,Yes,85.8,2440.25,No,12204.65,86840,29,8833200,28.879999,28.780001,28.700001
Male,0,45,116547.31,Yes,33,Yes,One year,No,20.1,620.55,No,28484.68,126984,64.510002,3545900,63.310001,63.720001,63.310001
Female,0,32,191260.74,No,1,Yes,Month-to-month,No,20.35,20.35,No,0,163346.8,26.379999,10690200,25.51,26.120001,25.09
Female,0,29,173870.39,Yes,62,Yes,One year,Yes,110.8,6840.95,No,7877.31,123105.03,25.99,3283200,25.74,25.59,25.450001
Male,0,46,117273.35,No,41,Yes,One year,Yes,73,3001.2,Yes,15277.87,122404.99,15.04,3313500,14.88,15.01,14.8
Female,0,33,92277.47,No,64,Yes,One year,Yes,100.05,6254.2,Yes,1896.71,149044.62,40.540001,5919800,40.439999,40.43,40.23
Female,0,46,44244.49,No,4,Yes,Month-to-month,Yes,82.85,319.6,No,0,163285.14,46.09,2481200,44.48,46.049999,44.150002
Female,0,38,78133.48,No,24,Yes,Month-to-month,Yes,84.35,1938.05,No,27528.98,126984,52.729999,25866000,23.85558401,23.69663896,23.63760082
Female,0,29,103402.88,Yes,14,Yes,One year,No,19.55,294.5,No,11058.6,101989.63,22.75,6686400,22.34,21.809999,21.68
Male,0,27,137835.82,Yes,3,Yes,Month-to-month,No,19.95,58.3,No,3769.78,159457.26,38.77,2583200,9.6499995,9.5675,9.5375005
Female,1,43,20670.1,No,4,Yes,Month-to-month,Yes,99.8,442.85,Yes,22452.04,124568.32,48.740002,776300,47.82,48.490002,47.799999
Female,0,29,77469.38,Yes,18,No,Month-to-month,Yes,35,553,Yes,35504.21,127677.6,53.799999,660900,53.139999,53.450001,53.130001
Male,0,27,57572.38,No,8,Yes,Month-to-month,Yes,66.25,546.45,No,21252.58,130505,12.2,8102500,12.07,12.16,12
Female,0,41,75884.65,No,35,Yes,Two year,No,23.3,797.1,No,0,163155.51,37.529999,1492400,37.32,36.849998,36.75
Female,0,44,146955.71,No,1,Yes,Month-to-month,No,76,76,Yes,2096.76,88400.7,46.34,1686800,45.66,45.98,45.349998
Male,0,23,67040.12,Yes,66,Yes,Two year,Yes,25.3,1673.8,No,21725.5,126393.65,131.490005,5605300,130.679993,130,129.809998
Male,0,69,178418.35,Yes,8,No,Two year,Yes,44.55,343.45,No,2568.82,160529.83,108.549995,9618000,21.4400006,21.0540008,20.9260006
Female,0,32,30807.02,No,71,Yes,One year,Yes,104.1,7412.25,No,15365.2,123104.98,54.740002,262400,27.0149995,27.1499995,27.0149995
Female,0,40,143835.76,Yes,43,Yes,Month-to-month,Yes,92.55,4039,No,2562.78,160529.74,41.970001,375600,41.630001,41.869999,41.509998
Female,1,73,130883.9,No,2,Yes,Month-to-month,Yes,93.85,170.85,Yes,17021.65,140546.88,32.43,4065700,30.24,32.220001,30.24
Male,1,30,194343.72,No,29,Yes,Month-to-month,Yes,101.45,2948.6,No,17755.74,105934.64,20.93,40037400,20.809999,20.799999,20.67
Female,0,29,9796.69,No,15,Yes,Month-to-month,Yes,84.3,1308.4,Yes,29381.46,130457.41,30.85,2884400,30.66,30.379999,30.32
Male,0,30,47310.24,Yes,65,Yes,Two year,No,94.55,6078.75,No,7805.2,85270.03,28.610002,5864900,27.26824162,27.43590138,27.2485217
Male,0,30,141148.21,No,35,Yes,Month-to-month,No,95.5,3418.2,No,10402.13,105934.66,7.46,5586100,7.4,7.45,7.32
Male,0,28,111138.25,No,64,Yes,One year,Yes,100.3,6603.8,No,5945.56,103290.56,35.98,3274300,28.66612939,28.45846885,28.26676917
Female,0,33,114182.07,Yes,58,No,Two year,Yes,55.5,3166.9,No,8039.52,105934.67,23.770004,1975000,21.24769039,21.90387985,21.20148152
Female,1,24,127560.77,No,18,Yes,Month-to-month,Yes,49.85,865.75,No,2751.72,160209.96,312.790009,555100,305.450012,311.839996,305.450012
Male,0,40,18082.06,Yes,67,Yes,Month-to-month,Yes,89.55,6373.1,No,7345.64,77580.4,48.490002,2575200,48.490002,48.330002,48.029999
Male,0,44,136330.26,Yes,63,Yes,Two year,Yes,19.15,1177.05,No,0,162944.57,23.440001,3562500,23.41,22.98,22.969999
Female,0,45,34121.81,No,60,Yes,Month-to-month,Yes,99.8,5985.75,No,15743.89,123105.02,33.299999,1147200,32.970001,32.950001,32.849998
Male,1,32,56246.69,No,9,Yes,Month-to-month,Yes,84.4,732.5,Yes,576,162323.39,36.210043,5335100,37.76967958,37.66496859,37.60213927
Female,0,41,191417.42,Yes,70,Yes,Two year,Yes,113.05,7869.05,No,15277.84,122405,40.299999,2579500,38.849998,40.25,38.799999
Male,0,30,23317.88,No,15,Yes,Month-to-month,Yes,101.1,1504.05,Yes,19725.39,115873.07,64.540001,13171500,63.900002,64.449997,63.830002
Female,0,42,144675.3,Yes,48,Yes,One year,No,19.95,936.7,No,0,162857.57,26.690001,11830100,26.67,26.030001,25.75
Male,0,42,175161.05,No,12,Yes,Month-to-month,Yes,74.15,741.4,No,0,162857.56,44.09,27729000,43.450001,43.919998,43.310001
Male,1,39,14928.8,No,71,Yes,One year,Yes,92,6585.2,No,9361.82,123192.2,37.669998,3784300,37.32,37.43,37.189999
Male,1,59,161479.19,No,44,Yes,Month-to-month,No,73.85,3122.4,No,0,162808.88,53.139999,1494300,52.82,52.959999,52.599998
Male,0,57,133501.94,No,1,Yes,Month-to-month,Yes,50.45,50.45,Yes,25831.46,112421.44,6.2,11785800,6.17,6.13,6.06
Male,0,26,23703.52,Yes,45,Yes,Two year,No,24.45,1088.25,No,17825.42,105934.65,13.76,6165600,13.59,13.65,13.51
Female,0,29,115985.38,No,23,Yes,One year,No,24.8,615.35,No,250,162514,36.830002,2379400,36.400002,36.369999,36.27
Female,0,48,43229.2,No,43,Yes,One year,Yes,64.85,2908.2,No,47538.29,112421.45,64.35,2453700,61.6970278,60.9108303,60.86289837
Male,0,44,94862.93,No,35,Yes,Month-to-month,No,20.75,739.9,No,11644.54,89416.8,24.5,1566900,24.18,24.43,24.01
Male,0,62,142377.69,No,9,Yes,Month-to-month,Yes,68.95,593.85,No,0,162699.26,56.439999,19264600,28.174999,28.165001,27.99
Male,0,41,135635.25,No,12,Yes,Month-to-month,Yes,99.95,1132.75,Yes,38115.14,112421.45,20.34,25134000,10.12,10.125,10.005
Female,1,44,148487.9,No,65,Yes,Month-to-month,Yes,109.4,7227.45,No,948.65,134074.15,55.02,3207800,54.18,54.720001,53.91
Female,0,28,58976.85,No,2,Yes,Month-to-month,Yes,91.4,193.6,Yes,4624.97,130481.59,33.59,2627400,33.240002,32.049999,31.870001
Male,0,31,76254.83,No,27,Yes,Month-to-month,No,49,1291.35,No,15922.37,146649.31,37.700001,1324300,37.389999,37.639999,37.110001
Female,0,56,55857.48,No,40,Yes,One year,Yes,50.25,2023.55,No,17364.43,105934.64,19.120001,6889000,18.559999,19.07,18.34
Female,1,65,77867.23,No,5,Yes,Month-to-month,Yes,75.55,349.65,Yes,15261.99,122007.76,20.540001,1258400,20.24,20.530001,20.24
Male,0,39,22878.16,Yes,8,Yes,One year,No,19.9,153.95,No,20224.33,130457.94,13.75,6363000,13.51,13.7,13.25
Female,1,44,114469.55,No,58,Yes,One year,Yes,97.8,5458.8,No,0,162527.43,75.800003,1981000,75.339996,74.190002,73.809998
Female,0,43,96754.8,Yes,52,Yes,One year,No,100.3,5244.45,No,250,162240.46,19.83,968400,9.7250005,9.8999995,9.675
Male,0,43,125154.57,No,3,Yes,Month-to-month,Yes,55.8,154.55,No,17157.03,145321.6,88.68,1173800,88.099998,87.57,87.260002
Male,0,38,113597.64,Yes,41,Yes,Two year,Yes,111.15,4507.15,No,895.26,133387.55,31.209999,4056300,30.809999,30.48,30.34
Male,0,24,121408.55,No,20,Yes,Month-to-month,Yes,98.55,2031.95,No,23572.8,123921.07,35.529999,7661600,35.240002,35.450001,35.240002
Male,0,33,109219.43,Yes,1,Yes,Month-to-month,Yes,50.05,50.05,No,0,162441.06,77.190002,5208100,76.099998,76.510002,75.849998
Male,0,56,50230.31,Yes,4,Yes,Month-to-month,No,80.8,332.45,Yes,0,162441.03,26.93,4520000,26.25,26.82,25.93
Male,0,46,177719.88,No,23,Yes,Month-to-month,No,20.85,473.9,No,0,162441.03,31.51,2092400,15.4750005,15.6499995,15.4750005
Female,1,26,131211.86,No,6,Yes,Month-to-month,No,19.5,106.8,No,0,162441.01,23.17,12448200,22.84,22.98,22.75
Male,0,31,82152.83,Yes,8,Yes,Month-to-month,Yes,19.35,152.6,No,0,162441.01,40.130001,2158300,39.630001,39.43,39.34
Male,0,38,216.27,No,18,Yes,Month-to-month,No,69.5,1199.4,No,0,162441,26.06,1500200,24.46932911,25.23855891,24.46932911
Male,1,35,1713.1,No,52,No,Month-to-month,Yes,48.8,2555.05,No,4570.77,157858.05,11.79,10523900,11.76,11.42,11.38
Male,0,53,136910.18,No,31,Yes,Month-to-month,Yes,94.5,2979.2,No,19706.49,105934.65,1.63,10470700,24.15,24,24
Male,0,34,20243.97,Yes,29,Yes,Month-to-month,Yes,20.65,654.85,No,21492.18,112421.44,17.290001,13240700,16.950001,17.1,16.870001
Female,0,35,86043.27,No,36,Yes,Two year,Yes,106.05,3834.4,No,7933.51,122404.99,256.240005,10785000,25.6240005,25.5559998,25.25
Female,0,28,126561.07,No,16,Yes,Month-to-month,Yes,100,1534.75,Yes,2910.47,149045.04,48.48,369100,48.200001,48.310001,47.950001
Male,0,66,64350.8,No,42,Yes,One year,Yes,108.3,4586.15,No,17351.26,105934.67,34.860001,2776000,34.509998,33.34,33.200001
Male,0,25,10472.31,No,1,Yes,Month-to-month,No,20.55,20.55,Yes,10465.24,130481.55,28.02,2789800,26.14514515,26.26767107,25.9472196
Female,0,55,95941.55,No,60,Yes,Two year,Yes,99.65,5941.05,No,20341.79,105934.67,14.750001,7311100,12.69771529,12.80316344,12.57469244
Male,0,23,125222.36,No,5,Yes,Month-to-month,Yes,85.3,424.15,Yes,4786.04,130476.39,19.58,6354900,19.5,19.5,19.190001
Male,0,34,170950.58,No,22,Yes,Month-to-month,No,95.9,2234.95,No,26369.31,126984,62.41,10551300,62.200001,61.450001,61.060001
Male,0,41,236.45,No,36,Yes,One year,No,20,666.75,No,26415.41,126984,28.92,2783800,28.700001,28.48,28.43
Female,0,37,31517.16,No,4,Yes,Month-to-month,No,70.4,281,Yes,14697.87,130457.96,62.75,4230000,62.75,61,60.77
Male,0,40,181610.6,No,9,Yes,Month-to-month,No,64.95,547.8,No,34916.62,101345.76,26.9,2019100,26.6,26.42,26.41
Male,0,32,156593.09,Yes,1,Yes,Month-to-month,No,74.6,74.6,No,10608.78,151554,29.16,40848800,28.299999,28.969999,28.1
Male,0,29,4272,Yes,12,Yes,Month-to-month,Yes,49.2,571.15,No,33619.53,114937.1,45.459999,7470700,44.689999,45.330002,44.419998
Female,0,35,163587.9,No,23,Yes,One year,Yes,73.75,1756.6,No,4048.67,158087.51,37.599998,4208600,37.119999,37.52,36.810001
